id	isbn	name	author	publishing	publisheddate	price	pages	allnum
324	9787506386067	理学宗师:朱熹传	卜耕	作家	2016	43	100	2
325	9787543225787	伟大的中国经济转型	勃兰特.罗斯基	格致	2016	98	100	2
326	9787111502340	创客运动	马克·哈奇	机械工业	2015	39	100	2
327	9787550249745	我坚信	温弗瑞	北京联合	2015	45	100	2
328	9787101114928	一本书备考中华传统文化高考版 	中华书局编辑部	中华书局	2016	45	100	2
329	9787108051868	难得本色任天然	孔丹	三联书店	2015	58	100	2
330	9787508654416	读懂一带一路	厉以宁	中信	2015	58	100	2
331	9787208137905	我所知道的祖父章太炎	章念驰	上海人民	2016	42	100	2
332	9787510453991	中国近三百年哲学史插图珍藏版 	蒋维乔	新 世 界	2015	32	100	2
333	9787101105469	给曾国藩算算账:一个清代高官的收与支京官时期 	张宏杰著	中华书局	2015	38	100	2
334	9787513318792	读	法国玛格南图片社	新星	2016	68	100	2
335	9787220093104	历史的教训	[.美].威尔·杜兰特...	四川人民	2015	28	100	2
336	9787508647715	金融的解释	王福重	中信	2014	49	100	2
337	9787516209097	顺势:吴建民谈外交	吴建民	民主法制	2015	39	100	2
338	9787550235496	马伯庸笑翻中国简史	马伯庸	北京联合	2014	29.9	100	2
339	9787101105230	有文化的文学课	龚鹏程著	中华书局	2014	28	100	2
340	9787513318907	没有双脚-所以努力奔跑	珀迪.伯福德	新星	2016	38	100	2
341	9787213066856	星际穿越	索恩	浙江人民	2015	84.9	100	2
342	9787101114812	忽必烈大传	朱耀廷.赵连稳	中华书局	2016	68	100	2
343	9787101112740	名家讲宋词插图本 	文史知识编辑部	中华书局	2016	27	100	2
344	9787229098100	从帝制走向共和:杨天石解读辛亥秘档	杨天石	重庆	2016	68	100	2
345	9787556106202	行在宽处	冯仑		2014	45	100	2
346	9787508660219	创业-从一个简单的创意开始	奇	中信	2016	45	100	2
347	9787516159798	英国巡捕眼中的上海滩	德得斯	中国社科	2015	39	100	2
348	9787210075745	人间采蜜记:李银河自传	李银河	江西人民	2015	32	100	2
349	9787108054180	制造汉武帝	辛德勇	三联书店	2015	28	100	2
350	9787101113891	花开莲现:心经.大智慧	楼宇烈	中华书局	2016	38	100	2
351	9787301258583	如何成为卓越的大学生	贝恩	北京大学	2015	39	100	2
352	9787108054333	柏拉图四书	刘小枫	三联书店	2015	59	100	2
353	9787213068522	宫崎市定中国史	宫崎市定	浙江人民	2015	58	100	2
354	9787303199921	民国政治与人物	王宗荣	北 师 大	2016	48	100	2
355	9787510456589	旧事与新说:我的父亲冯友兰	宗璞	新 世 界	2016	36.8	100	2
356	9787301262535	博物人生第2版 	刘华杰	北京大学	2016	78	100	2
357	9787560437231	金融的逻辑.2:通往自由之路	陈志武	西北大学	2015	52	100	2
358	9787221110800	人民币改变世界:中国国家金融战略路线图解读	何志成	贵州人民	2016	42	100	2
359	9787508653396	未竟的往昔:法国知识分子-1944—1956	朱特	中信	2016	68	100	2
360	9787508642871	一篇读罢头飞雪-重读马克思	韩毓海	中信	2013	49	100	2
361	9787508659053	新经济秩序:全球经济未来20年	莱昂斯	中信	2016	45	100	2
362	9787301267400	你就是奇迹:11位创业者在磨砺中的内心独白	林伟贤王娟赵易	北京大学	2016	49	100	2
363	9787301257517	李光耀观天下珍藏版 	李光耀	北京大学	2015	58	100	2
364	9787513561198	我所缄默的事:一位叛逆女儿的回忆	纳菲西	外 研 社	2015	45	100	2
365	9787309107944	科学外史II	江晓原	复旦大学	2014	48	100	2
366	9787546414393	女史	杨典	成都时代	2015	39.8	100	2
367	9787303193752	岁月匆匆--三十五载翰墨留痕	黄会林	北 师 大	2015	68	100	2
368	9787510840616	阎崇年自选集	阎崇年	九州	2016	98	100	2
369	9787549570522	利玛窦的记忆宫殿	史景迁	广西师大	2015	49.8	100	2
370	9787229106676	饥饿的盛世:乾隆时代的得与失	张宏杰	重庆	2016	39.8	100	2
371	9787513903813	中国2015:看清新常态	胡舒立.吴敬琏等	民主与建设	2015	39.8	100	2
372	9787508650661	纯粹经济学:王福重经济学十九讲	王福重	中信	2015	49	100	2
373	9787210083030	理解未来的7个原则	伯勒斯.曼	江西人民	2016	68	100	2
374	9787534857348	梁启超家书	梁启超.解玺璋	中州古籍	2016	36	100	2
375	9787550266308	本书书名无法描述本书内容:一场逗你玩的哲学探险	卡普兰	北京联合	2016	39.8	100	2
376	9787556101801	拉姆斯菲尔德规则:美国最高级别的管理课	拉姆斯菲尔德		2014	42	100	2
377	9787508659503	魔鬼的牧师:关于希望.谎言.科学和爱的思考	道金斯	中信	2016	58	100	2
378	9787508644660	数据之巅:大数据革命-历史.现实与未来	涂子沛	中信	2014	65	100	2
379	9787301260500	埃德蒙·柏克:现代保守政治教父	诺曼	北京大学	2015	58	100	2
380	9787301260142	桑榆忆往	程千帆述.张伯伟	北京大学	2015	48	100	2
381	9787111537168	奢侈品之路:顶级奢侈品品牌战略与管理	颂.布朗卡特	机械工业	2016	99	100	2
382	9787514337693	彭大将军	关河五十州	现代	2015	39.8	100	2
383	9787547309629	铁意志与柔软心: 张荣发的33个人生态度	张荣发	东方出版中心	2016	39.5	100	2
384	9787300112374	论战:曹仁超创富战国策	曹仁超	人民大学	2009	45	100	2
385	9787300225739	怎样迈向巅峰	乔·吉拉德	人民大学	2016	58	100	2
386	9787108051820	大时间:重新发现易经	余世存	三联书店	2015	68	100	2
387	9787503469190	经济大变局-中国怎么办?	吴敬琏.胡舒立	中国文史	2015	45	100	2
388	9787508653174	下一个大事件:影响未来世界的八大趋势	伯罗斯	中信	2015	39	100	2
389	9787508644943	文明的度量:社会发展如何决定国家命运	莫里斯	中信	2014	59	100	2
390	9787539980935	苹果上的缺口	布伦南	江苏文艺	2015	39.8	100	2
391	9787301260081	海洋深处:埃塞克斯号捕鲸船罹难记	菲尔布里克	北京大学	2015	39	100	2
392	9787569907742	铃木敏文的7-Eleven式经营	绪方知行		2016	36	100	2
393	9787111510482	中国制造2025解读:从工业大国到工业强国	王喜文	机械工业	2015	35	100	2
394	9787550260832	二战每日纪实	毕晓普麦克纳博	北京联合	2015	58	100	2
395	9787301268971	薛定谔讲演录	薛定谔	北京大学	2016	49	100	2
396	9787101095357	建筑的意境	萧默著	中华书局	2013	49	100	2
397	9787533942403	遇见动物的时刻	查尔兹	浙江文艺	2015	49.8	100	2
398	9787545910544	大商人--影响中国的近代实业家们	傅国涌	上海科技文献	2016	68	100	2
399	9787549571932	布达佩斯往事:冷战时期一个东欧家庭的秘密档案	马顿	广西师大	2016	59	100	2
400	9787508658223	如何做大国：世界秩序与中国角色	吴建民	中信	2016	58	100	2
401	9787108052711	奇妙的尘埃	汉娜.霍姆斯	三联书店	2015	38	100	2
402	9787549570454	罪孽的报应:德国和日本的战争记忆	伊恩·.布鲁玛	广西师大	2015	66	100	2
403	9787503462252	从晚清到民国	唐德刚	中国文史	2015	58	100	2
404	9787020114665	上学记增订版 	何兆武.文靖	人民文学	2016	32	100	2
405	9787547610060	做真正的我:一本让你认识自己天赋才能的工具书	吴建国.查大伟	上海远东	2015	28	100	2
406	9787111537908	精益供应链:从中国制造到全球供应	殷绍伟	机械工业	2016	49	100	2
407	9787229102227	天国梦魇	张鸣	重庆	2016	36	100	2
408	9787508657714	“一带一路”金融大战略	陈元.钱颖一	中信	2016	58	100	2
409	9787508655253	同理心文明	里夫金	中信	2015	69	100	2
410	9787552007701	拿破仑论战争	拿破仑.科尔森	上海社科院	2016	80	100	2
411	9787552010824	大雾霾:中世纪以来的伦敦空气污染史	布林布尔科姆	上海社科院	2016	45	100	2
412	9787301267349	十三天:古巴导弹危机回忆录	肯尼迪	北京大学	2016	38	100	2
413	9787568012973	美国的创新:美国创新体制及其对华战略研究	赵刚.林源园	同济大学	2016	49	100	2
414	9787301258750	近代史家批判	兰克	北京大学	2016	48	100	2
415	9787515406411	美国的本质:基督新教支配的国家和外交	于歌	当代中国	2015	38	100	2
416	9787121275777	种子的旅行	莫利	电子工业	2016	39	100	2
417	9787511876256	法律的正当程序	丹宁	法律	2015	48	100	2
418	9787552010497	市场是公平的	托马西	上海社科院	2016	58	100	2
419	9787213067792	最好的告别:关于衰老与死亡-你必须知道的常识	葛文德	浙江人民	2015	54.9	100	2
420	9787550270213	他邦的文明	罗杨	北京联合	2016	36	100	2
421	9787508645131	参与感:小米口碑营销内部手册	黎万强	中信	2014	56	100	2
422	9787101112719	礼记译解	王文锦	中华书局	2016	68	100	2
423	9787101112474	名家讲中国古典小说插图本 	文史知识编辑部	中华书局	2016	28	100	2
424	9787101111682	北京三百六十行	齐如山.盛锡珊	中华书局	2015	36	100	2
425	9787229094874	此心安处是吾乡:季羡林归国日记1946-1947	季羡林	重庆	2015	39.8	100	2
426	9787229086718	风物长宜放眼量:季羡林谈传统文化	季羡林	重庆	2015	32	100	2
427	9787568005159	大国海权升级版 	马汉	同济大学	2015	45	100	2
428	9787229102975	蒋氏秘档与蒋介石真相	杨天石	重庆	2015	68	100	2
429	9787544839617	十二个汉字品历史含光盘 	张一清	接力	2015	32	100	2
430	9787510455452	王小波传:无界行者	问菲	新 世 界	2016	33	100	2
431	9787301267967	为何总是如此疯狂-股市泡沫的形成.崩溃与应对	韩和元	北京大学	2016	45	100	2
432	9787301266939	非凡的时光:重返美国法学的巅峰时代	哈克尼	北京大学	2016	39	100	2
433	9787213069772	领导力与新科学经典版 	惠特利	浙江人民	2016	54.9	100	2
434	9787557001100	基因战争:一切家庭冲突的根源	贝克.奥拉姆		2015	49	100	2
435	9787111518198	微信力量	谢晓萍	机械工业	2015	59	100	2
436	9787111497943	工业4.0:正在发生的未来	夏妍娜.赵胜	机械工业	2015	39	100	2
437	9787111490333	风口:把握产业互联网带来的创业转型新机遇	八八众筹	机械工业	2015	45	100	2
438	9787301259726	中国近代历史的表与里	石川祯浩	北京大学	2015	52	100	2
439	9787101114331	周易程氏传	程颐	中华书局	2016	29	100	2
440	9787229093082	躁动的帝国.2:太平洋上的大国争霸	亨特.莱文	重庆	2015	49.8	100	2
441	9787229102326	洋务自强	张鸣	重庆	2016	36	100	2
442	9787540469894	褚时健:影响企业家的企业家	先燕云.张赋宇	湖南文艺	2014	45	100	2
443	9787510453489	永恒的世界	麦金农	新 世 界	2015	36	100	2
444	9787508661131	直面挑战	菲奥莉娜	中信	2016	45	100	2
445	9787552008739	美国城市社会的演变第7版 	丘达柯夫	上海社科院	2016	69.8	100	2
446	9787301268636	人类的历史	尼赫鲁	北京大学	2016	56	100	2
447	9787547611050	100个你不知道的财富秘密	黄罗维	上海远东	2016	39.8	100	2
448	9787108055927	智慧书	冯象	三联书店	2016	72	100	2
449	9787515405674	谁从我的世界路过?	梁漱溟	当代中国	2016	49	100	2
450	9787300211336	抗战家书:我们先辈的抗战记忆	中国人民大学博物馆.中国人民抗日战争纪念	人民大学	2015	29.8	100	2
451	9787513903578	真历史在民间	梁晓声	民主与建设	2014	39.8	100	2
452	9787532580460	古今名人书牍选	龙榆生.毛文鳌	上海古籍	2016	36	100	2
453	9787547714119	极限重生	格里尔斯	同心	2014	39.8	100	2
454	9787509565926	服务力	王念山	中国财经	2016	40	100	2
455	9787101113181	名家讲佛教知识插图本 	文史知识编辑部	中华书局	2016	28	100	2
456	9787101109320	楚辞补注典藏本 	洪兴祖	中华书局	2015	48	100	2
457	9787504669964	呦呦有蒿:屠呦呦与青蒿素	饶毅.张大庆	中国科技	2015	38	100	2
458	9787539980959	平行历史:阴谋论塑造的世界	阿罗诺维奇	江苏文艺	2015	35	100	2
459	9787540777586	教育与人性--南怀瑾心要	怀师文化编委会	漓江	2016	59	100	2
460	9787213058905	台湾这些年所知道的祖国	廖信忠	浙江人民	2014	29.8	100	2
461	9787562489986	动物是怎样说话的	斯洛博奇科夫	重庆大学	2015	58	100	2
462	9787549576906	司法的细节	刘仁文	广西师大	2016	48	100	2
463	9787514345902	先生们:他们传承了中华文明的气脉	《环球人物》杂志社	现代	2016	45	100	2
464	9787550271302	双脑记:认知神经科学之父加扎尼加自传	加扎尼加	北京联合	2016	89.9	100	2
465	9787301249604	休伊森手绘蝶类图谱	休伊森	北京大学	2016	128	100	2
466	9787101115116	成吉思汗大传	朱耀廷	中华书局	2016	55	100	2
467	9787549616572	大国战略力	程亚文	文汇	2016	50	100	2
468	9787010142401	心若菩提	曹德旺	人民	2014	49	100	2
469	9787553803562	民国三大校长	王云五.罗家伦		2015	42	100	2
470	9787508651644	激战时刻:改变世界的二十场战争	莱西.默里	中信	2015	68	100	2
471	9787552010466	如何治理国家:献给当代领袖的政治智慧	西塞罗.弗里曼	上海社科院	2016	38	100	2
472	9787510840975	认同感:用故事包装事实的艺术	西诺雷利	九州	2016	36	100	2
473	9787550268586	中国社会经济史讲稿	钱穆	北京联合	2016	29.8	100	2
474	9787303167302	清末国会请愿风云	侯宜杰	北 师 大	2015	58	100	2
475	9787550269101	广告人手记	叶茂中	北京联合	2016	88	100	2
476	9787515405728	空战--蓝天上的决斗全两册 	钱特.戴维斯.伊登	当代中国	2015	120	100	2
477	9787301248492	解读中国经济增订版 	林毅夫	北京大学	2014	48	100	2
478	9787303147106	牛津法国大革命史	多伊尔	北 师 大	2015	80	100	2
479	9787111540342	公司增长的本质	王春颖	机械工业	2016	49	100	2
480	9787111531012	货币围城	莫尔丁	机械工业	2016	59	100	2
481	9787220088193	邓小平改变中国	叶永烈	四川人民	2014	68	100	2
482	9787553460666	一战华工在法国	马骊	吉林出版集团	2015	68	100	2
483	9787510455988	卖一杯互联网精神:3W咖啡的创业梦想孵化手册	丁昊峰	新 世 界	2016	36.8	100	2
484	9787509781142	市场与大师:西方思想如何看待资本主义	穆勒	社科文献	2016	79	100	2
485	9787508651675	创客:新工业革命	[美]克里斯·安德森	中信	2015	59	100	2
486	9787508649986	光荣与梦想:1932~1972年美国叙事史.4	曼彻斯特	中信	2015	72	100	2
487	9787301267943	审判	卡夫卡	北京大学	2016	39	100	2
488	9787506069588	郎咸平说:萧条下的希望	郎咸平	人民	2014	39	100	2
489	9787111501534	如何高效阅读	孔普	机械工业	2015	39	100	2
490	9787301264874	要命的选择:霍尔姆斯杀人案.洞穴奇案和吉姆的困境	贝多	北京大学	2016	35	100	2
491	9787509563694	社交无用:如何建立有效的社交网络	科伯恩	中国财经	2015	39	100	2
492	9787101105223	有知识的文学课	龚鹏程著	中华书局	2014	32	100	2
493	9787508660103	分享时代:如何缔造影响力	克雷默	中信	2016	49	100	2
494	9787229086725	人在纽约	斯坦顿	重庆	2015	88	100	2
495	9787532157907	氮:犯罪2.0	西蒙内塔	上海文艺	2016	45	100	2
496	9787302436164	大学的兴衰	叶赋桂.陈超群	清华大学	2016	58	100	2
497	9787508663470	涟漪效应:以商业思维做社会公益的18个世界经典案例	施瓦茨	中信	2016	49	100	2
498	9787539989501	商业模式全史	三谷宏治	江苏文艺	2016	42	100	2
499	9787513318020	鸦片战争	蓝诗玲	新星	2015	78	100	2
500	9787301268261	中国国学传统	张岱年	北京大学	2016	49	100	2
501	9787511346148	部落的力量	戴夫·罗根.约翰.金	中国华侨	2014	49	100	2
502	9787213060632	正义课--从电影故事看美国法律文化	伯格曼	浙江人民	2014	49.8	100	2
503	9787506081627	话说中庸	南怀瑾	人民	2015	54	100	2
504	9787505736214	通往天堂的入口	弗伦奇	中国友谊	2016	68	100	2
505	9787305164064	性欲:哲学研究	斯克鲁顿	南京大学	2016	65	100	2
506	9787531686828	叶赛宁与邓肯:激情的悲剧	安德烈耶夫娜	黑龙江教育	2016	42	100	2
507	9787301271032	暴:一种微观社会学理论	柯林斯	北京大学	2016	88	100	2
508	9787508644691	麦肯锡工作法:个人竞争力提升50%的7堂课	大岛祥誉	中信	2014	32	100	2
509	9787229088774	像丘吉尔一样演讲 像林肯一样站立	休姆斯	重庆	2015	36	100	2
510	9787511029072	金陵卖书记及其他	公奴	海豚	2015	19.8	100	2
511	9787210075752	不逃避的人生	辛普森	江西人民	2015	36	100	2
512	9787121263606	增长黑客:创业公司的用户与收入增长秘籍	范冰	电子工业	2015	59	100	2
513	9787010152615	大数据领导干部读本	本书编写组	人民	2015	58	100	2
514	9787209088367	来开店吧!边育儿边开店的幸福生活	日本MACHITOCO现职妈妈编辑团队	山东人民	2015	29.8	100	2
